Claim_ID,Initial_Reserve_Amount,Primary_Cause_of_Accident,Claimant_Age,Initial_Class_of_Claim,Repairable_Flag,Total_Loss_Flag,Claimant_State,Minor_Involved,Days_to_Int_Reserve_since_FNOL,Primary_Accident_Description,Initial_Attorney_Involvement,Total_People_Involved,Non_Drivable_Flag,Number_of_Injuries,Rate_Class,Hospital_Visit,Vehicle_Type,Pedestrian_Involvement,Combined_BI_Limits,Performance_Vehicle,Claimant_Injuries,claim_cost
CLM005161,41758,2,36,2,1,0,4,0,17,1,0,4,0,3,0,0,2,0,50000,0,,1868.8
CLM005162,34224,3,63,1,1,0,3,0,3,2,1,4,1,3,0,0,0,0,25000,0,2.0,60436.1
CLM005163,9806,3,64,0,1,0,2,0,8,1,0,3,1,4,1,0,1,0,50000,0,2.0,60158.4
CLM005164,39891,2,60,0,0,0,3,0,11,0,0,3,1,4,2,0,2,0,25000,0,2.0,79039.4
CLM005166,27581,0,63,2,1,0,3,0,17,0,0,3,0,0,0,0,3,0,100000,0,1.0,29467.7
CLM005168,23886,0,36,2,1,0,0,0,24,0,0,1,0,0,0,0,0,0,25000,0,2.0,54218.6
CLM005169,47254,3,37,1,0,0,4,0,29,2,0,3,0,3,0,0,0,0,50000,0,2.0,47242.6
CLM005173,36118,3,73,2,1,0,1,0,9,2,1,4,1,3,1,0,2,0,50000,0,2.0,22219.0
CLM005174,46567,2,34,2,1,0,2,0,26,0,0,3,1,4,0,0,1,0,100000,0,1.0,11270.1
CLM005175,11198,2,78,1,1,0,0,0,17,0,0,4,0,1,2,0,2,0,25000,0,1.0,3757.1
CLM005176,5094,3,77,1,1,0,0,0,10,0,0,2,0,4,0,0,3,0,25000,0,3.0,42079.3
CLM005179,49553,1,72,0,0,0,0,0,13,2,0,4,1,0,0,0,3,0,100000,0,3.0,345514.9
CLM005180,14834,3,52,1,1,0,0,0,22,1,1,3,0,4,1,0,0,0,25000,0,2.0,23893.4
CLM005192,37107,3,55,1,0,0,2,0,26,1,0,2,0,0,2,0,2,0,100000,0,1.0,16585.2
CLM005193,18142,3,73,1,1,0,2,0,21,1,0,4,0,0,0,0,0,0,100000,0,2.0,23165.5
CLM005200,31357,2,19,2,0,0,0,0,6,1,0,1,0,4,0,0,1,0,25000,0,2.0,36238.5
CLM005202,33335,2,64,2,0,0,2,0,23,2,0,4,0,0,2,0,3,0,100000,0,2.0,34338.8
CLM005204,6160,2,36,0,1,0,3,0,10,2,0,1,0,3,0,0,2,0,25000,0,1.0,19937.7
CLM005205,4978,0,59,1,0,0,3,0,20,1,1,1,1,1,0,0,0,0,25000,0,1.0,139958.7
CLM005208,36789,0,76,1,1,0,2,0,24,2,0,3,1,2,2,0,0,0,50000,0,2.0,30543.3
CLM005209,33840,1,57,1,0,0,0,0,8,2,0,4,0,2,0,0,2,0,50000,0,2.0,97859.0
CLM005215,22923,1,32,0,1,0,4,0,14,1,0,4,1,4,1,0,2,0,25000,0,2.0,18357.8
CLM005221,5496,2,52,1,1,0,1,0,15,1,1,2,0,2,2,0,3,0,25000,0,1.0,5550.5
CLM005222,45094,1,25,1,1,0,2,0,5,1,1,1,1,4,1,0,0,0,100000,0,2.0,38611.2
CLM005224,36095,0,21,2,1,0,1,0,28,0,0,1,1,1,0,0,2,0,50000,0,2.0,50019.2
CLM005225,30757,1,75,1,1,0,4,0,23,2,0,4,0,4,0,0,0,0,25000,0,2.0,5173.3
CLM005226,14711,3,30,1,1,0,1,0,14,2,1,1,0,1,1,0,0,0,50000,0,3.0,58319.2
CLM005233,14526,1,75,2,0,0,1,0,22,2,1,3,1,4,0,0,3,0,50000,0,2.0,134308.2
CLM005235,31408,0,75,1,1,0,2,0,10,0,0,4,0,2,0,0,1,0,100000,0,2.0,18088.9
CLM005237,47146,1,46,0,1,0,0,0,5,1,0,1,1,1,1,0,0,0,50000,0,2.0,62434.4
CLM005238,40105,2,73,1,0,0,3,0,23,0,0,2,1,3,0,0,0,0,100000,0,3.0,147796.3
CLM005239,7531,2,29,2,0,0,0,0,24,0,1,2,0,3,0,0,2,0,100000,0,2.0,184043.0
CLM005244,1070,2,69,2,1,0,2,0,15,1,1,2,0,2,1,0,0,0,50000,0,2.0,13834.1
CLM005247,13788,3,27,0,0,0,4,0,26,1,0,4,0,3,2,0,0,0,25000,0,3.0,39274.2
CLM005248,30377,0,19,0,1,0,1,0,22,0,0,2,0,1,1,0,0,0,100000,0,2.0,51986.2
CLM005252,30004,1,24,2,1,0,4,0,5,2,0,3,0,0,1,0,3,0,50000,0,,2398.1
CLM005255,18562,1,65,1,1,0,1,0,16,1,0,1,0,1,0,0,0,0,50000,0,2.0,18670.2
CLM005257,10441,0,75,2,1,0,2,0,20,1,0,3,1,3,0,0,1,0,50000,0,1.0,28506.3
CLM005258,23970,1,53,1,0,0,0,0,18,0,1,2,0,0,1,0,1,0,25000,0,3.0,127651.9
CLM005260,21633,3,65,0,1,0,2,0,2,1,0,2,0,4,2,0,2,0,50000,0,3.0,42080.7
CLM005264,12692,1,60,2,0,0,2,0,4,1,1,2,1,2,2,0,3,0,25000,0,2.0,62411.2
CLM005265,9066,3,24,2,0,0,3,0,13,1,0,4,0,2,0,0,1,0,50000,0,1.0,35411.0
CLM005270,34587,1,49,1,1,0,2,0,17,2,1,2,0,1,1,0,0,0,50000,0,3.0,12574.1
CLM005275,40591,0,30,0,1,0,2,0,14,0,0,4,0,3,1,0,1,0,100000,0,1.0,31704.7
CLM005276,3755,2,78,0,1,0,1,0,16,2,0,1,0,1,0,0,3,0,25000,0,2.0,53231.0
CLM005277,5713,2,29,0,1,0,0,0,17,0,0,3,1,3,1,0,1,0,25000,0,3.0,346343.9
CLM005278,37376,0,24,2,1,0,0,0,26,2,1,4,0,0,1,0,2,0,25000,0,1.0,52450.3
CLM005280,25880,3,50,0,0,0,3,0,28,2,0,2,0,4,2,0,2,0,50000,0,1.0,32027.5
CLM005286,22939,2,60,0,1,0,0,0,26,2,1,4,0,4,2,0,3,0,100000,0,3.0,391401.0
CLM005290,45851,2,34,2,0,0,3,0,19,0,0,2,0,1,2,0,2,0,100000,0,,16428.4
CLM005296,39850,0,58,1,1,0,2,0,2,0,0,2,0,4,2,0,2,0,25000,0,2.0,29690.1
CLM005298,26017,2,41,2,1,0,0,0,19,2,0,3,0,1,1,0,0,0,50000,0,2.0,16696.3
CLM005299,13617,3,51,1,0,0,4,0,6,1,0,2,0,0,2,0,1,0,100000,0,2.0,25796.8
CLM005305,1762,1,34,0,0,0,2,0,28,0,0,1,1,3,0,0,3,0,100000,0,,41565.3
CLM005307,23115,3,24,1,0,0,3,0,4,0,0,2,0,2,2,0,3,0,25000,0,1.0,15574.1
CLM005308,3827,0,26,1,1,0,3,0,29,2,0,4,1,4,2,0,3,0,100000,0,3.0,150933.7
CLM005312,17348,0,71,2,1,0,4,0,23,2,0,3,1,2,2,0,1,0,50000,0,2.0,56023.8
CLM005313,47330,2,64,2,0,0,4,0,23,2,0,2,0,4,0,0,2,0,50000,0,,11123.0
CLM005316,34498,3,43,1,1,0,2,0,6,2,0,4,1,2,0,0,2,0,25000,0,2.0,26788.9
CLM005319,4305,1,49,1,1,0,1,0,18,0,0,3,1,2,2,0,3,0,100000,0,2.0,4605.9
CLM005320,31585,2,68,1,1,0,1,0,23,2,0,1,1,4,1,0,0,0,25000,0,1.0,14028.5
CLM005321,15215,0,65,2,1,0,0,0,22,1,0,3,0,0,2,0,1,0,100000,0,1.0,18871.5
CLM005325,36403,2,20,0,0,0,0,0,22,2,1,4,0,4,2,0,0,0,100000,0,,124109.2
CLM005326,7453,3,66,2,1,0,0,0,27,2,1,4,0,0,0,0,1,0,25000,0,1.0,31930.7
CLM005330,34814,3,44,1,1,0,2,0,29,0,1,1,0,0,1,0,0,0,100000,0,2.0,17525.8
CLM005337,27399,0,19,0,1,0,1,0,22,1,1,3,0,0,2,0,0,0,100000,0,1.0,39842.6
CLM005342,32147,2,25,0,0,0,2,0,1,0,0,4,0,2,1,0,0,0,50000,0,2.0,55193.9
CLM005343,46119,3,60,0,0,0,2,0,16,1,0,1,0,2,1,0,3,0,25000,0,3.0,207269.7
CLM005345,20039,0,71,1,0,0,0,0,9,1,1,3,0,4,1,0,3,0,50000,0,2.0,138569.4
CLM005346,37238,0,27,1,1,0,2,0,2,0,0,2,0,4,0,0,3,0,25000,0,1.0,26169.7
CLM005347,27116,2,72,1,0,0,0,0,25,2,0,2,0,2,2,0,1,0,50000,0,2.0,15153.5
CLM005353,25185,1,26,2,1,0,2,0,9,2,0,1,0,4,1,0,3,0,100000,0,1.0,7230.4
CLM005355,25979,3,35,2,1,0,2,0,17,0,0,2,0,1,2,0,3,0,25000,0,2.0,6051.2
CLM005363,17920,3,36,2,1,0,2,0,8,0,0,3,1,3,1,0,2,0,100000,0,,6510.0
CLM005367,11849,3,27,1,1,0,3,0,8,1,0,2,1,0,0,0,1,0,50000,0,2.0,34548.1
CLM005368,44754,2,41,1,0,0,4,0,11,1,0,1,1,4,0,0,3,0,25000,0,2.0,65434.2
CLM005369,38725,0,30,1,1,0,0,0,11,1,0,4,0,0,0,0,1,0,25000,0,1.0,11940.7
CLM005370,39347,2,78,1,1,0,0,0,15,0,1,4,0,4,1,0,2,0,50000,0,2.0,19343.2
CLM005372,19314,0,63,2,1,0,1,0,26,2,1,2,0,0,2,0,0,0,50000,0,2.0,66135.5
CLM005379,24426,0,47,2,1,0,0,0,19,0,0,1,1,1,2,0,3,0,50000,0,,22164.5
CLM005380,45566,0,79,1,1,0,0,0,18,0,0,4,1,2,1,0,1,0,50000,0,2.0,75368.8
CLM005384,24241,3,73,2,1,0,0,0,26,2,1,2,0,1,1,0,0,0,100000,0,2.0,19090.3
CLM005386,47795,0,71,0,1,0,4,0,22,0,0,3,1,3,0,0,0,0,50000,0,2.0,87605.7
CLM005388,34557,1,48,1,1,0,2,0,27,1,0,3,1,4,0,0,1,0,50000,0,2.0,15396.8
CLM005392,24406,3,38,0,1,0,0,0,8,0,0,1,1,4,0,0,0,0,25000,0,,105687.2
CLM005394,14639,0,72,1,0,0,3,0,5,0,0,3,0,4,0,0,0,0,100000,0,2.0,130045.1
CLM005405,27913,0,55,0,1,0,2,0,10,1,1,3,0,4,0,0,1,0,50000,0,2.0,86458.6
CLM005408,28518,3,32,1,1,0,3,0,8,2,0,2,1,2,2,0,0,0,50000,0,1.0,12132.3
CLM005412,9986,2,72,2,0,0,2,0,1,0,1,1,0,4,2,0,3,0,25000,0,2.0,21411.4
CLM005415,40960,0,36,2,0,0,1,0,1,1,0,3,0,4,1,0,0,0,50000,0,2.0,19146.1
CLM005416,44356,1,73,0,0,0,2,0,23,0,0,4,0,4,2,0,2,0,50000,0,2.0,107848.8
CLM005420,31879,3,27,1,0,0,4,0,27,2,0,1,0,4,2,0,1,0,100000,0,2.0,13125.3
CLM005421,28878,0,69,2,1,0,1,0,7,0,0,2,0,2,0,0,2,0,100000,0,1.0,7055.3
CLM005422,40392,2,67,0,0,0,1,0,23,2,0,3,0,1,2,0,2,0,100000,0,1.0,41457.5
CLM005423,14531,2,51,1,1,0,0,0,25,0,1,2,0,1,0,0,2,0,50000,0,2.0,37977.9
CLM005425,946,2,64,2,1,0,0,0,7,0,0,3,1,0,0,0,1,0,50000,0,1.0,13907.9
CLM005426,37183,0,78,2,1,0,1,0,28,0,1,4,0,2,2,0,2,0,25000,0,1.0,16117.2
CLM005427,49055,0,53,1,1,0,0,0,26,0,0,1,0,1,2,0,2,0,50000,0,1.0,15209.5
CLM005432,21027,3,64,2,1,0,2,0,6,1,0,4,0,1,0,0,2,0,100000,0,2.0,26280.6
CLM005434,11651,3,49,2,0,0,0,0,9,0,0,2,0,0,1,0,2,0,100000,0,1.0,11107.3
CLM005437,33454,1,57,2,1,0,2,0,15,0,0,2,0,0,0,0,3,0,25000,0,1.0,9342.6
CLM005439,47827,0,18,0,1,0,3,0,15,2,0,1,0,0,2,0,3,0,100000,0,2.0,44145.0
CLM005440,44337,2,52,1,0,0,1,0,18,2,1,1,0,3,2,0,1,0,25000,0,1.0,14874.8
CLM005441,35803,0,22,1,1,0,0,0,11,2,0,4,0,1,2,0,2,0,100000,0,1.0,27220.1
CLM005443,28000,1,29,2,1,0,4,0,1,1,0,3,0,0,2,0,2,0,25000,0,2.0,14202.9
CLM005444,2532,2,29,0,1,0,4,0,4,0,0,1,1,4,1,0,1,0,100000,0,2.0,62811.1
CLM005445,1752,1,38,2,0,0,0,0,2,2,0,3,0,2,0,0,0,0,25000,0,,31575.5
CLM005448,14400,2,36,2,1,0,4,0,16,1,0,1,0,3,0,0,0,0,100000,0,2.0,8953.6
CLM005452,2130,2,65,1,0,0,0,0,4,2,1,3,1,4,0,0,2,0,25000,0,2.0,275536.2
CLM005457,49420,3,74,2,1,0,1,0,12,2,0,1,0,4,0,0,1,0,100000,0,3.0,56365.3
CLM005459,2195,2,49,1,1,0,3,0,22,2,1,1,1,2,2,0,3,0,100000,0,1.0,19008.8
CLM005460,15321,3,52,1,1,0,3,0,23,0,0,2,0,3,0,0,0,0,50000,0,2.0,23130.2
CLM005461,3762,1,48,2,1,0,2,0,28,0,1,2,0,3,2,0,1,0,25000,0,3.0,18169.9
CLM005462,1945,2,77,1,1,0,3,0,15,2,0,2,0,1,2,0,3,0,50000,0,,5072.9
CLM005469,9097,2,60,0,1,0,3,0,7,2,1,1,1,1,2,0,2,0,100000,0,1.0,173098.1
CLM005470,7355,2,73,1,1,0,3,0,15,2,0,4,1,0,1,0,3,0,50000,0,,10052.9
CLM005474,26305,3,47,1,1,0,4,0,10,1,0,4,0,4,2,0,2,0,100000,0,3.0,16007.5
CLM005476,12374,1,49,2,1,0,0,0,16,1,0,2,0,4,2,0,3,0,25000,0,1.0,4480.7
CLM005478,21366,0,19,2,0,0,2,0,22,1,0,3,0,4,0,0,2,0,25000,0,3.0,217794.5
CLM005486,27410,1,66,0,1,0,4,0,28,1,0,1,0,3,2,0,2,0,25000,0,3.0,20020.0
CLM005491,20442,2,22,2,0,0,3,0,4,2,0,3,0,3,1,0,2,0,25000,0,2.0,34138.9
CLM005492,21362,2,64,2,1,0,0,0,23,1,0,4,0,0,0,0,1,0,100000,0,3.0,19206.7
CLM005494,16416,1,41,1,1,0,4,0,25,1,0,2,0,0,2,0,2,0,100000,0,1.0,3812.2
CLM005496,3485,1,58,0,0,0,3,0,8,2,0,4,1,1,2,0,0,0,50000,0,3.0,408478.2
CLM005497,32869,0,24,0,0,0,3,0,10,2,0,3,1,4,1,0,1,0,50000,0,2.0,348729.8
CLM005498,8612,1,28,0,1,0,3,0,12,2,0,1,0,0,2,0,3,0,25000,0,3.0,109858.1
CLM005510,3629,3,24,1,0,0,2,0,28,2,0,2,0,0,1,0,2,0,50000,0,1.0,10854.4
CLM005514,21088,2,42,0,1,0,0,0,24,1,0,1,0,1,1,0,2,0,100000,0,1.0,16194.7
CLM005516,12449,1,52,1,1,0,2,0,4,2,0,3,0,3,2,0,1,0,100000,0,1.0,8393.6
CLM005522,11438,3,65,1,1,0,3,0,23,0,1,3,1,1,1,0,2,0,50000,0,3.0,58261.5
CLM005523,24986,2,56,0,1,0,1,0,16,1,0,3,1,0,2,0,3,0,25000,0,2.0,41080.2
CLM005524,48856,2,21,2,1,0,1,0,12,0,1,1,0,2,1,0,3,0,25000,0,2.0,7396.5
CLM005525,26596,1,78,2,1,0,0,0,15,2,0,3,1,4,2,0,0,0,100000,0,2.0,30559.3
CLM005526,41615,0,29,1,1,0,3,0,22,1,0,2,0,1,2,0,2,0,25000,0,2.0,27663.3
CLM005527,6092,2,34,2,0,0,2,0,23,0,0,3,1,3,0,0,3,0,100000,0,2.0,108296.0
CLM005528,18608,0,18,0,1,0,3,0,21,2,0,3,1,2,1,0,3,0,50000,0,1.0,88407.8
CLM005534,1370,2,75,0,0,0,3,0,23,1,0,1,0,2,0,0,1,0,25000,0,2.0,116392.3
CLM005535,29184,3,28,2,0,0,3,0,3,1,1,4,1,0,0,0,2,0,100000,0,1.0,93664.0
CLM005537,35024,3,60,1,0,0,2,0,11,0,0,1,1,1,2,0,0,0,50000,0,1.0,11870.9
CLM005539,34385,3,57,0,0,0,2,0,25,0,0,1,0,4,1,0,3,0,100000,0,3.0,41164.8
CLM005541,36096,3,56,0,1,0,4,0,6,0,0,4,1,1,0,0,3,0,25000,0,1.0,32878.2
CLM005543,31176,0,63,2,1,0,4,0,18,0,0,4,1,1,2,0,2,0,100000,0,3.0,41738.3
CLM005544,48264,3,33,1,1,0,3,0,5,2,0,1,0,2,1,0,3,0,100000,0,3.0,20468.2
CLM005546,40260,2,58,2,0,0,4,0,29,2,0,4,0,2,2,0,2,0,50000,0,,7543.9
CLM005551,30396,3,33,1,1,0,0,0,28,0,0,2,0,4,2,0,0,0,100000,0,2.0,15780.8
CLM005556,48074,0,62,2,1,0,1,0,18,0,1,4,1,2,1,0,2,0,100000,0,1.0,38320.3
CLM005557,43891,2,43,0,1,0,1,0,16,2,1,1,1,1,2,0,1,0,50000,0,2.0,51771.6
CLM005560,35964,0,68,2,1,0,3,0,10,2,0,4,0,2,2,0,1,0,50000,0,1.0,6440.3
CLM005561,34985,1,27,1,1,0,2,0,5,0,0,2,1,3,1,0,3,0,25000,0,3.0,49586.4
CLM005562,19956,2,24,2,1,0,0,0,25,2,0,2,0,0,1,0,3,0,25000,0,3.0,43353.7
CLM005565,47422,1,63,1,0,0,1,0,16,0,0,2,1,1,2,0,2,0,25000,0,1.0,20013.6
CLM005568,26364,2,59,1,1,0,4,0,19,0,0,1,0,2,2,0,1,0,25000,0,1.0,5387.6
CLM005577,16049,1,68,2,0,0,1,0,11,0,0,2,0,4,0,0,0,0,25000,0,1.0,9354.1
CLM005578,30463,0,55,2,1,0,2,0,29,0,1,3,0,0,1,0,3,0,100000,0,,14382.2
CLM005581,36571,2,30,2,0,0,4,0,10,0,1,3,1,2,2,0,3,0,50000,0,3.0,132073.1
CLM005583,29310,3,65,0,1,0,2,0,24,0,0,4,1,4,0,0,0,0,100000,0,3.0,131796.1
CLM005585,23300,0,71,0,1,0,3,0,16,0,0,4,1,2,0,0,2,0,50000,0,2.0,183666.1
CLM005586,43923,0,56,1,0,0,0,0,26,1,0,1,0,2,0,0,2,0,25000,0,2.0,98245.9
CLM005588,10440,2,56,0,1,0,1,0,26,0,1,4,0,3,2,0,1,0,50000,0,2.0,16753.5
CLM005590,28554,1,31,2,1,0,2,0,8,1,1,1,1,2,0,0,3,0,50000,0,1.0,35427.0
CLM005591,10283,1,47,0,1,0,1,0,23,1,0,3,0,2,1,0,0,0,25000,0,3.0,55739.4
CLM005594,13733,0,60,2,1,0,3,0,10,0,1,1,0,0,0,0,0,0,25000,0,1.0,105641.6
CLM005597,25568,3,48,2,1,0,0,0,29,0,0,3,0,2,0,0,2,0,100000,0,1.0,12097.3
CLM005600,5417,0,60,2,0,0,0,0,21,2,0,3,0,4,2,0,2,0,100000,0,3.0,159888.2
CLM005609,24166,2,78,1,0,0,4,0,18,1,1,2,1,2,2,0,1,0,25000,0,1.0,54822.9
CLM005612,35142,3,20,2,1,0,0,0,25,0,0,1,0,3,2,0,2,0,100000,0,3.0,25190.2
CLM005616,9721,0,73,2,1,0,1,0,3,0,1,1,1,1,0,0,0,0,100000,0,1.0,93637.1
CLM005619,1551,3,63,2,1,0,0,0,13,2,1,1,1,4,1,0,3,0,25000,0,2.0,52865.5
CLM005627,30464,0,40,0,1,0,1,0,18,1,0,3,1,2,0,0,3,0,100000,0,2.0,191071.0
CLM005628,807,3,64,2,0,0,1,0,27,2,0,3,1,0,1,0,3,0,25000,0,3.0,50028.4
CLM005630,30148,1,29,0,1,0,2,0,13,1,0,2,0,4,2,0,2,0,100000,0,2.0,33347.2
CLM005632,34519,3,69,2,0,0,4,0,21,0,0,4,0,0,0,0,1,0,100000,0,2.0,33710.6
CLM005633,38634,2,19,1,1,0,3,0,1,1,0,1,1,4,2,0,1,0,50000,0,3.0,53379.7
CLM005637,31471,2,63,1,1,0,3,0,18,0,0,2,1,4,1,0,0,0,100000,0,3.0,96134.6
CLM005639,24923,0,78,0,1,0,2,0,20,2,1,3,1,3,0,0,2,0,100000,0,2.0,618197.1
CLM005642,5391,2,51,2,1,0,1,0,14,0,1,3,0,2,0,0,3,0,50000,0,2.0,18039.3
CLM005644,2461,0,24,0,1,0,0,0,25,0,1,3,0,4,1,0,2,0,50000,0,2.0,193721.9
CLM005650,49347,0,38,0,1,0,1,0,15,2,0,4,1,4,1,0,2,0,50000,0,,10194.9
CLM005653,20889,2,46,0,0,0,0,0,12,1,0,4,1,2,2,0,0,0,50000,0,1.0,34128.4
CLM005656,17067,0,60,1,1,0,4,0,4,0,0,3,0,2,0,0,0,0,100000,0,,9192.7
CLM005659,42858,0,31,1,0,0,0,0,9,2,1,4,1,3,0,0,3,0,25000,0,,199276.6
CLM005661,40946,1,36,1,1,0,2,0,14,1,1,4,0,2,1,0,0,0,25000,0,3.0,36714.2
CLM005664,1773,0,59,2,1,0,2,0,25,0,0,1,1,4,2,0,3,0,25000,0,1.0,6553.3
CLM005668,9997,2,75,0,0,0,4,0,7,2,1,4,0,1,1,0,0,0,25000,0,2.0,165399.1
CLM005670,33203,1,51,2,0,0,3,0,29,0,1,3,0,2,0,0,0,0,100000,0,2.0,60719.2
CLM005673,8502,0,19,1,1,0,0,0,27,0,0,4,1,3,1,0,2,0,50000,0,1.0,51027.4
CLM005676,22198,3,32,2,1,0,3,0,2,2,1,4,0,3,1,0,3,0,50000,0,2.0,49445.5
CLM005677,20238,1,77,2,1,0,2,0,9,0,0,1,0,0,1,0,0,0,25000,0,,4471.0
CLM005678,11203,0,49,0,1,0,1,0,28,1,1,4,1,2,2,0,2,0,100000,0,,108922.0
CLM005681,18070,0,51,0,0,0,2,0,19,2,0,3,0,3,0,0,2,0,50000,0,1.0,246432.7
CLM005686,14498,3,40,1,0,0,4,0,19,1,0,3,0,1,0,0,1,0,25000,0,2.0,32519.3
CLM005687,6805,0,52,0,0,0,2,0,25,2,0,4,1,4,1,0,2,0,25000,0,2.0,109016.2
CLM005694,21066,0,42,2,1,0,2,0,19,2,1,1,0,2,2,0,1,0,50000,0,3.0,60369.0
CLM005698,42729,0,38,1,1,0,4,0,18,2,1,1,1,2,1,0,0,0,50000,0,1.0,49327.3
CLM005702,24429,0,55,0,1,0,3,0,12,1,0,3,0,0,1,0,3,0,25000,0,2.0,62101.4
CLM005705,30023,3,36,2,0,0,4,0,29,0,0,1,1,2,0,0,0,0,50000,0,2.0,37906.4
CLM005707,1127,3,26,2,0,0,2,0,11,0,1,2,0,4,2,0,3,0,50000,0,2.0,48463.6
CLM005708,12489,1,22,0,1,0,3,0,22,0,0,3,0,3,0,0,3,0,25000,0,3.0,99822.1
CLM005710,7089,2,42,1,1,0,1,0,29,1,0,3,1,2,0,0,3,0,100000,0,3.0,69665.7
CLM005713,46439,3,47,2,1,0,4,0,27,2,1,1,0,4,2,0,1,0,50000,0,3.0,29636.5
CLM005714,39152,2,53,2,1,0,0,0,22,0,0,2,1,2,2,0,0,0,100000,0,2.0,18398.0
CLM005715,28290,1,65,0,0,0,1,0,3,2,1,3,0,1,2,0,1,0,100000,0,3.0,591430.5
CLM005717,749,1,33,2,1,0,4,0,12,2,1,1,1,3,2,0,1,0,25000,0,1.0,14472.0
CLM005720,24076,1,73,1,1,0,2,0,26,0,0,1,1,3,2,0,1,0,100000,0,3.0,30433.6
CLM005721,32008,3,38,2,0,0,1,0,11,1,1,4,1,3,0,0,3,0,25000,0,3.0,161453.1
CLM005723,25964,1,18,1,0,0,3,0,2,2,0,4,1,4,0,0,0,0,25000,0,2.0,34577.5
CLM005728,41930,3,25,0,1,0,3,0,14,0,1,3,1,4,1,0,0,0,50000,0,3.0,338194.5
CLM005729,2487,2,18,1,1,0,1,0,1,1,0,3,0,4,1,0,1,0,25000,0,1.0,2394.2
CLM005730,49742,3,79,0,1,0,1,0,25,2,0,1,0,0,0,0,2,0,100000,0,3.0,110218.2
CLM005738,10877,3,58,1,1,0,1,0,15,1,0,3,1,2,2,0,1,0,100000,0,2.0,14035.9
CLM005739,7847,0,66,0,1,0,1,0,13,0,1,3,1,0,0,0,0,0,100000,0,1.0,158184.6
CLM005740,34276,2,28,2,0,0,2,0,10,0,0,3,0,3,2,0,1,0,25000,0,1.0,3656.7
CLM005743,5168,3,79,0,1,0,2,0,29,2,0,1,0,1,1,0,2,0,50000,0,1.0,7899.8
CLM005744,21171,1,67,1,1,0,2,0,21,2,0,2,0,2,2,0,0,0,25000,0,2.0,8700.5
CLM005745,35320,1,69,0,1,0,3,0,10,0,0,3,0,2,2,0,0,0,50000,0,3.0,121127.5
CLM005747,33578,0,21,0,0,0,1,0,3,1,0,2,1,2,1,0,0,0,100000,0,3.0,170111.6
CLM005751,46425,3,28,1,1,0,1,0,14,1,0,2,1,4,1,0,1,0,100000,0,1.0,8227.6
CLM005753,11960,3,57,1,0,0,4,0,11,1,1,2,1,2,2,0,1,0,25000,0,2.0,55455.6
CLM005755,30766,3,69,2,1,0,2,0,15,1,0,4,0,1,1,0,0,0,50000,0,3.0,15068.9
CLM005761,6398,0,28,0,0,0,2,0,12,2,1,1,1,0,1,0,2,0,50000,0,,178015.2
CLM005765,4506,1,70,2,1,0,1,0,22,0,0,2,0,1,2,0,0,0,100000,0,2.0,6173.6
CLM005769,6578,2,78,0,1,0,0,0,10,1,0,2,1,2,2,0,1,0,100000,0,2.0,37625.5
CLM005771,30640,3,30,0,0,0,3,0,18,0,0,3,0,1,2,0,2,0,50000,0,2.0,127148.7
CLM005772,42191,3,45,1,1,0,3,0,17,0,0,2,1,0,0,0,3,0,100000,0,2.0,36811.7
CLM005773,4461,2,71,1,0,0,1,0,19,0,1,4,1,1,1,0,0,0,50000,0,2.0,44902.4
CLM005778,18603,0,38,2,0,0,2,0,6,0,0,3,1,4,2,0,1,0,50000,0,3.0,147743.0
CLM005783,43071,2,50,0,0,0,1,0,4,1,1,4,1,1,1,0,2,0,50000,0,3.0,262941.5
CLM005784,21531,1,28,2,0,0,0,0,24,2,1,4,0,3,2,0,0,0,25000,0,2.0,77398.4
CLM005785,26712,0,30,1,1,0,4,0,10,0,1,1,1,1,1,0,3,0,25000,0,,22681.5
CLM005786,10850,2,18,1,1,0,2,0,23,0,0,2,0,0,2,0,0,0,50000,0,2.0,9255.9
CLM005788,20788,2,26,0,1,0,3,0,25,2,0,4,0,4,0,0,1,0,100000,0,1.0,16732.9
CLM005792,7337,3,58,2,1,0,3,0,27,2,1,2,1,0,0,0,2,0,100000,0,1.0,56440.5
CLM005800,18912,2,65,2,1,0,4,0,24,0,1,1,0,1,1,0,1,0,100000,0,1.0,8459.7
CLM005803,20642,2,33,0,1,0,3,0,15,0,0,2,0,4,1,0,3,0,100000,0,2.0,25774.5
CLM005806,49817,3,53,2,0,0,0,0,8,1,0,1,0,4,0,0,0,0,25000,0,2.0,85672.4
CLM005809,21408,1,23,1,1,0,0,0,25,2,0,4,1,1,1,0,1,0,50000,0,3.0,60822.7
CLM005814,44976,3,49,0,1,0,2,0,18,2,1,3,0,4,0,0,2,0,25000,0,,56683.0
CLM005820,34283,2,27,1,1,0,0,0,13,2,1,1,0,3,2,0,3,0,50000,0,2.0,34276.5
CLM005826,23053,3,65,0,1,0,0,0,5,1,1,3,1,3,1,0,1,0,50000,0,2.0,159281.7
CLM005827,24866,0,40,0,1,0,4,0,18,1,0,2,0,4,1,0,2,0,100000,0,3.0,103278.0
CLM005828,44536,1,23,1,0,0,0,0,27,2,0,4,1,1,1,0,2,0,25000,0,,7207.5
CLM005830,12295,1,74,0,1,0,1,0,1,1,0,2,1,1,1,0,1,0,25000,0,2.0,40730.2
